Dissimilarity,Correlation,Contrast,Energy,Homogeneity,ASM,Texture
4.671313131313116,0.7773047152389786,38.923232323232334,0.0433661668363595,0.21427105750853587,0.0018806244260789668,Gres_jpg_0_0
4.664848484848474,0.7997436449606832,39.093939393939394,0.04409134298096063,0.21305910771508318,0.0019440465258647064,Gres_jpg_0_100
4.569494949494941,0.8300293169709477,39.214949494949494,0.047073091368928066,0.2204551926351595,0.00221587593102745,Gres_jpg_0_1000
4.311818181818171,0.8186475874002357,35.25383838383837,0.051656767123327785,0.23300190703044543,0.0026684215896337184,Gres_jpg_0_1100
4.5840404040404,0.8024685279649268,38.08303030303032,0.04593017151105802,0.21885510483831044,0.002109580655035206,Gres_jpg_0_1200
4.2335353535353475,0.8198368109897958,33.12727272727277,0.04932893204169179,0.23640861947983333,0.0024333435363738465,Gres_jpg_0_1300
4.016969696969694,0.8608564357183439,29.43030303030311,0.04874509280998215,0.24185236271383792,0.002376084073053773,Gres_jpg_0_1400
5.089999999999986,0.7885969817267041,47.07666666666667,0.041618368089001136,0.20479502779330733,0.001732088562391588,Gres_jpg_0_200
4.938585858585843,0.7906352051799449,44.86505050505052,0.04356147708102961,0.210865128677118,0.001897602285481068,Gres_jpg_0_300
4.736262626262605,0.8160791813385412,42.70555555555558,0.04658022515808597,0.22034671258772698,0.0021697173757779854,Gres_jpg_0_400
4.42787878787878,0.8273019242979093,38.32000000000003,0.051839147510061814,0.23818291875281764,0.0026872972145699477,Gres_jpg_0_500
4.575252525252512,0.832405789116067,40.409191919191905,0.048833343518961514,0.2315653801462758,0.0023846954392409,Gres_jpg_0_600
4.504444444444428,0.8292464350568644,39.169898989899075,0.047867918469579905,0.23019481881434412,0.0022913376186103488,Gres_jpg_0_700
5.133333333333324,0.8401281532995503,49.13090909090913,0.040203289153111624,0.20696966217672674,0.0016163044587287029,Gres_jpg_0_800
4.985757575757557,0.8228355907971695,44.5019191919192,0.0398566454754058,0.20119693790914916,0.0015885521885521858,Gres_jpg_0_900
4.675757575757564,0.8057991727083886,39.53232323232326,0.043564053442858165,0.21612418023143348,0.0018978267523722025,Gres_jpg_100_0
4.753333333333317,0.8073055837086499,42.14323232323238,0.04554110725213019,0.2143226029815338,0.002073992449750025,Gres_jpg_100_100
4.407171717171705,0.8446401408368804,37.639494949494946,0.04964582241125132,0.23644857894603444,0.002464707682889503,Gres_jpg_100_1000
4.403838383838371,0.8383716081856585,36.54121212121212,0.048953542690022916,0.22825504334582564,0.002396449341903896,Gres_jpg_100_1100
4.679999999999983,0.8473702225082119,40.504444444444495,0.042322629633374194,0.21788946694755593,0.0017912049790837637,Gres_jpg_100_1200
4.251414141414127,0.8383091855320424,32.76313131313133,0.04676647684827598,0.22867478693274707,0.002187103356800333,Gres_jpg_100_1300
4.105959595959585,0.83098069617881,30.664747474747497,0.048025815253063264,0.2398229260323978,0.0023064789307213644,Gres_jpg_100_1400
4.897070707070695,0.8004821526985787,44.40050505050507,0.0442924397885947,0.20821333340039566,0.0019618202224262866,Gres_jpg_100_200
4.949191919191908,0.7893007276880463,44.90434343434348,0.04276176462000832,0.20934870850958862,0.0018285685134169956,Gres_jpg_100_300
4.905151515151505,0.8246115351392774,45.884545454545446,0.041839890915113406,0.2169923415646106,0.0017505764717885895,Gres_jpg_100_400
4.3453535353535235,0.8452958465366056,37.18414141414146,0.0530928923572188,0.2429963633793991,0.002818855218855222,Gres_jpg_100_500
4.585555555555547,0.821840222347997,40.68474747474747,0.049094442238904315,0.22589598581949444,0.002410264258749112,Gres_jpg_100_600
5.626262626262594,0.7962248961229461,55.258989898989896,0.034751878978575776,0.1788732475271792,0.0012076930925415767,Gres_jpg_100_700
5.605252525252508,0.8069401867058114,56.19919191919185,0.03426342432842222,0.1871876969522275,0.0011739822467095155,Gres_jpg_100_800
5.25090909090908,0.8339886922783283,50.81232323232329,0.03582399811487546,0.19869972768265476,0.0012833588409346002,Gres_jpg_100_900
4.51747474747474,0.7785842285243268,37.46959595959599,0.050513938611854894,0.22361748154457486,0.002551657994082245,Gres_jpg_200_0
4.7402020202020045,0.8024511958249728,42.99252525252528,0.04757693708460884,0.22307561559036093,0.0022635649423528277,Gres_jpg_200_100
4.62575757575757,0.805439930063574,38.94414141414148,0.049100053186696635,0.2136858259636577,0.0024108152229364386,Gres_jpg_200_1000
4.606969696969683,0.840050579492361,39.58959595959595,0.04378225704594893,0.22432129787263486,0.001916886032037545,Gres_jpg_200_1100
4.687777777777762,0.8540288847509169,40.72050505050511,0.04031151020888308,0.21825463224869643,0.0016250178553208847,Gres_jpg_200_1200
4.550303030303019,0.8495753089787575,38.26949494949503,0.04034414752812914,0.2228987575300704,0.0016276502397714486,Gres_jpg_200_1300
4.197676767676757,0.8584854619451592,31.72676767676772,0.04271449530752518,0.2321588146525854,0.0018245281093765904,Gres_jpg_200_1400
4.778888888888878,0.7871203633793177,42.49686868686874,0.04636374639629562,0.21877508702703988,0.002149596979900015,Gres_jpg_200_200
5.061717171717155,0.7680284745100274,45.431212121212155,0.043522813352471434,0.19220832506208566,0.001894235282114066,Gres_jpg_200_300
4.94949494949494,0.812954969306784,46.96121212121219,0.043850484760993264,0.20916959721073555,0.0019228650137741025,Gres_jpg_200_400
4.471414141414131,0.829985334918079,39.578080808080806,0.04868749737638438,0.23694308421556365,0.0023704724007754356,Gres_jpg_200_500
5.0389898989898825,0.797408685633537,47.778787878787924,0.04308717254964193,0.20891841954270132,0.0018565044383226168,Gres_jpg_200_600
5.710303030303008,0.7785166273467093,58.17191919191917,0.03537344316833617,0.1799407892779478,0.001251280481583509,Gres_jpg_200_700
5.399999999999974,0.8091066889750071,51.670505050505106,0.036223072882911295,0.18842138092624078,0.0013121110090807038,Gres_jpg_200_800
4.764646464646452,0.8453404722228891,42.89373737373742,0.04312693659341753,0.2193185297226934,0.001859932659932656,Gres_jpg_200_900
4.606666666666656,0.7521157922509732,37.87292929292929,0.04818001817784203,0.2129272346960907,0.0023213141516171885,Gres_jpg_300_0
4.881919191919169,0.81893812232451,45.4827272727273,0.04408648316846614,0.2126630141462255,0.0019436179981634483,Gres_jpg_300_100
4.593838383838373,0.8433322944959069,40.61464646464653,0.04671692601627996,0.22447841804254443,0.002182471176410576,Gres_jpg_300_1000
4.148888888888884,0.8274030239632243,32.40282828282831,0.05326365206175814,0.23987971019192705,0.002837016630956032,Gres_jpg_300_1100
4.388888888888876,0.8612600007095832,36.310505050505064,0.04468803768540561,0.23029822542834383,0.0019970207121722317,Gres_jpg_300_1200
4.898989898989887,0.8343964231353915,43.543434343434384,0.03852207960746601,0.210992649605332,0.0014839506172839483,Gres_jpg_300_1300
4.37070707070707,0.8491651271733178,34.83090909090918,0.04103497280320655,0.2295112490539211,0.0016838689929599012,Gres_jpg_300_1400
5.0078787878787745,0.7765264472498884,45.44929292929299,0.044273316091098,0.19814465397327394,0.001960126517702277,Gres_jpg_300_200
4.978888888888879,0.7841639137448823,45.84939393939395,0.046222469449081045,0.20622431295011195,0.0021365166819712306,Gres_jpg_300_300
4.727171717171711,0.7972158397509426,42.74212121212126,0.04803707373492899,0.2200177257918619,0.002307560453015005,Gres_jpg_300_400
4.6141414141414065,0.8096538127893145,39.55858585858588,0.04700541706815998,0.21943836004775177,0.0022095092337516657,Gres_jpg_300_500
5.068686868686856,0.8098142997562658,45.825454545454534,0.040090704219810355,0.19628426851083977,0.0016072645648403199,Gres_jpg_300_600
4.955050505050498,0.7799984446384722,44.818686868686896,0.045169024693432876,0.20528451128026393,0.0020402407917559486,Gres_jpg_300_700
4.816060606060592,0.8315292135165344,44.29646464646462,0.04356288238818847,0.21411475838927144,0.0018977247219671412,Gres_jpg_300_800
5.097070707070695,0.8221781659105172,47.21444444444443,0.03973614639690768,0.1998071032677078,0.0015789613304764793,Gres_jpg_300_900
4.653232323232306,0.8314620838008684,40.39929292929297,0.04302390050532813,0.2228390195271602,0.001851056014692374,Gres_jpg_400_0
4.999595959595941,0.7634822636986052,47.28929292929293,0.046865203632320135,0.21035774468927795,0.0021963473114988323,Gres_jpg_400_100
4.680303030303012,0.8565655420650621,41.708989898989934,0.042318290013013835,0.22169877121957096,0.0017908376696255462,Gres_jpg_400_1000
4.41949494949494,0.8382573705361259,38.85262626262631,0.04838246766367771,0.23725871017863306,0.002340863177226819,Gres_jpg_400_1100
4.424848484848476,0.8284594971123981,36.17979797979795,0.04718999062061794,0.22326974124722576,0.0022268952147740093,Gres_jpg_400_1200
4.3455555555555385,0.8094317758498656,35.49222222222229,0.04975934330042172,0.23525391817912186,0.002475992245689224,Gres_jpg_400_1300
4.1778787878787815,0.862562915652867,31.513838383838422,0.04475807613205645,0.23928637172713438,0.002003285379042961,Gres_jpg_400_1400
5.289595959595937,0.7965253662767341,51.13242424242423,0.040142588423852245,0.19725248697767903,0.0016114274053667962,Gres_jpg_400_200
4.874848484848472,0.7805445291017223,44.17888888888888,0.045514214483264176,0.21132808140625625,0.0020715437200285744,Gres_jpg_400_300
4.906969696969674,0.792574019676639,45.270000000000046,0.04445087189520192,0.2112901774172338,0.0019758800122436524,Gres_jpg_400_400
5.224343434343418,0.7944359706502814,49.03929292929291,0.03762460168525759,0.19631007316505183,0.001415610651974288,Gres_jpg_400_500
5.4082828282828155,0.7982530709210276,51.913535353535345,0.03770667970692945,0.18962698417234533,0.0014217936945209654,Gres_jpg_400_600
5.27424242424241,0.8045307017899311,49.201717171717185,0.03873602383962224,0.19083026478794587,0.0015004795429037826,Gres_jpg_400_700
4.876161616161603,0.8373715758061001,44.78222222222227,0.043545078479780244,0.2075678426957813,0.0018961738598102203,Gres_jpg_400_800
4.573434343434343,0.79007880270721,38.84858585858589,0.05133221628700467,0.22315833358220413,0.0026349964289358275,Gres_jpg_400_900
4.743838383838382,0.8180993266636194,41.27292929292929,0.04248432493901631,0.2160369575861201,0.0018049178655239236,Gres_jpg_500_0
4.512323232323224,0.8094229242756115,40.843838383838424,0.0519749729826706,0.23634510393648006,0.0027013978165493385,Gres_jpg_500_100
4.658484848484831,0.8431848927904381,39.66616161616168,0.04213489591938404,0.21996821400661887,0.0017753494541373257,Gres_jpg_500_1000
4.7114141414141315,0.8418782220488256,39.89909090909095,0.03957069901310401,0.21169072067233916,0.001565840220385671,Gres_jpg_500_1100
4.246767676767667,0.8457664991519629,34.70171717171712,0.05060716948723622,0.24133089636311394,0.0025610856035098526,Gres_jpg_500_1200
4.0482828282828205,0.868240213378065,31.394545454545472,0.04758036821682889,0.25122444969104646,0.002263891439649021,Gres_jpg_500_1300
3.86777777777777,0.8862587386122169,28.256464646464682,0.04430856179224432,0.25892792497232664,0.001963248648097133,Gres_jpg_500_1400
4.774343434343423,0.7545763056542718,42.53717171717174,0.04892393768289883,0.21314947699050202,0.002393551678400168,Gres_jpg_500_200
4.9279797979797815,0.8141716694234837,46.69505050505056,0.04688696961416941,0.2152883237621811,0.002198387919600046,Gres_jpg_500_300
5.3036363636363335,0.8129643945794575,53.57555555555554,0.04136385219662235,0.20142533642340746,0.0017109682685440197,Gres_jpg_500_400
